2025-08-26 12:38:00.100 INFO  [http-nio-8080-exec-4] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:14.256 INFO  [http-nio-8080-exec-4] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:14.257 INFO  [http-nio-8080-exec-4] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:14.257 INFO  [http-nio-8080-exec-4] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:14.261 WARN  [http-nio-8080-exec-4] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:14.261 WARN  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:14.265 INFO  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371288793299-9739] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_773192, email=user773192@example.com, password=password, phone=9000773192, image=null)]
2025-08-26 12:38:14.266 WARN  [http-nio-8080-exec-4] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:14.267 WARN  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:14.267 INFO  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371288793299-9739] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_773192, email=user773192@example.com, password=password, phone=9000773192, image=null)]
2025-08-26 12:38:14.556 INFO  [http-nio-8080-exec-4] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:14.569 INFO  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371288793299-9739] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 302 ms, Result: UserDTO(id=101, name=User_773192, email=user773192@example.com, password=$2a$10$tec6y/cXfG6mhHupxPe7duzjauEsflHwIyR2RSKjNIDYh07GTAHpO, phone=9000773192, image=null)
2025-08-26 12:38:14.570 INFO  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371288793299-9739] [anonymous] [AuthController.create()] Exiting method - Duration: 304 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:14.570013386, status=success, message=Operation Success, data=UserDTO(id=101, name=User_773192, email=user773192@example.com, password=$2a$10$tec6y/cXfG6mhHupxPe7duzjauEsflHwIyR2RSKjNIDYh07GTAHpO, phone=9000773192, image=null)},[]>
2025-08-26 12:38:14.606 INFO  [http-nio-8080-exec-5] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:14.606 INFO  [http-nio-8080-exec-5] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:14.607 INFO  [http-nio-8080-exec-5] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:14.609 WARN  [http-nio-8080-exec-5] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:14.609 WARN  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:14.610 INFO  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371637421605-8981] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_322019, email=user322019@example.com, password=password, phone=9000322019, image=null)]
2025-08-26 12:38:14.610 WARN  [http-nio-8080-exec-5] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:14.610 WARN  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:14.610 INFO  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371637421605-8981] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_322019, email=user322019@example.com, password=password, phone=9000322019, image=null)]
2025-08-26 12:38:14.872 INFO  [http-nio-8080-exec-5] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:14.888 INFO  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371637421605-8981] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 277 ms, Result: UserDTO(id=102, name=User_322019, email=user322019@example.com, password=$2a$10$BNhJRFp.A0KJqjxsjv336uw7NBGeATrb0lSGafWjkgk6hcreiTvxK, phone=9000322019, image=null)
2025-08-26 12:38:14.889 INFO  [http-nio-8080-exec-5] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371637421605-8981] [anonymous] [AuthController.create()] Exiting method - Duration: 279 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:14.889733909, status=success, message=Operation Success, data=UserDTO(id=102, name=User_322019, email=user322019@example.com, password=$2a$10$BNhJRFp.A0KJqjxsjv336uw7NBGeATrb0lSGafWjkgk6hcreiTvxK, phone=9000322019, image=null)},[]>
2025-08-26 12:38:14.924 INFO  [http-nio-8080-exec-6] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:14.924 INFO  [http-nio-8080-exec-6] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:14.925 INFO  [http-nio-8080-exec-6] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:14.927 WARN  [http-nio-8080-exec-6] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:14.928 WARN  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:14.928 INFO  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371955303120-2591] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_455971, email=user455971@example.com, password=password, phone=9000455971, image=null)]
2025-08-26 12:38:14.928 WARN  [http-nio-8080-exec-6] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:14.928 WARN  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:14.929 INFO  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371955303120-2591] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_455971, email=user455971@example.com, password=password, phone=9000455971, image=null)]
2025-08-26 12:38:15.143 INFO  [http-nio-8080-exec-6] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:15.153 INFO  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371955303120-2591] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 224 ms, Result: UserDTO(id=103, name=User_455971, email=user455971@example.com, password=$2a$10$ln6BQa/UgboX35ujUbBsluPjtQDinpSPCFv2SzrNpV3C/wjZLls9K, phone=9000455971, image=null)
2025-08-26 12:38:15.153 INFO  [http-nio-8080-exec-6] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:14] [req-11371955303120-2591] [anonymous] [AuthController.create()] Exiting method - Duration: 225 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:15.153628463, status=success, message=Operation Success, data=UserDTO(id=103, name=User_455971, email=user455971@example.com, password=$2a$10$ln6BQa/UgboX35ujUbBsluPjtQDinpSPCFv2SzrNpV3C/wjZLls9K, phone=9000455971, image=null)},[]>
2025-08-26 12:38:15.176 INFO  [http-nio-8080-exec-8] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:15.177 INFO  [http-nio-8080-exec-8] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:15.177 INFO  [http-nio-8080-exec-8] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:15.179 WARN  [http-nio-8080-exec-8] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:15.179 WARN  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:15.180 INFO  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372207407677-5949] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_712478, email=user712478@example.com, password=password, phone=9000712478, image=null)]
2025-08-26 12:38:15.180 WARN  [http-nio-8080-exec-8] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:15.180 WARN  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:15.180 INFO  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372207407677-5949] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_712478, email=user712478@example.com, password=password, phone=9000712478, image=null)]
2025-08-26 12:38:15.363 INFO  [http-nio-8080-exec-8] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:15.374 INFO  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372207407677-5949] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 194 ms, Result: UserDTO(id=104, name=User_712478, email=user712478@example.com, password=$2a$10$wWN2PtzbZsVH/.3ORP1pS.ZYLrSXj0IxuX.GVbmew3Yl4juAfU.Tu, phone=9000712478, image=null)
2025-08-26 12:38:15.375 INFO  [http-nio-8080-exec-8] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372207407677-5949] [anonymous] [AuthController.create()] Exiting method - Duration: 194 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:15.374983149, status=success, message=Operation Success, data=UserDTO(id=104, name=User_712478, email=user712478@example.com, password=$2a$10$wWN2PtzbZsVH/.3ORP1pS.ZYLrSXj0IxuX.GVbmew3Yl4juAfU.Tu, phone=9000712478, image=null)},[]>
2025-08-26 12:38:15.405 INFO  [http-nio-8080-exec-7] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:15.405 INFO  [http-nio-8080-exec-7] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:15.406 INFO  [http-nio-8080-exec-7] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:15.408 WARN  [http-nio-8080-exec-7] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:15.409 WARN  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:15.409 INFO  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372436479690-3992] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_195435, email=user195435@example.com, password=password, phone=9000195435, image=null)]
2025-08-26 12:38:15.409 WARN  [http-nio-8080-exec-7] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:15.410 WARN  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:15.410 INFO  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372436479690-3992] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_195435, email=user195435@example.com, password=password, phone=9000195435, image=null)]
2025-08-26 12:38:15.606 INFO  [http-nio-8080-exec-7] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:15.616 INFO  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372436479690-3992] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 206 ms, Result: UserDTO(id=105, name=User_195435, email=user195435@example.com, password=$2a$10$ci.1pozBvHsaKFGnxsNyWuTM5g5ahMGdRA76BiCevxTq93mQIUWc2, phone=9000195435, image=null)
2025-08-26 12:38:15.617 INFO  [http-nio-8080-exec-7] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372436479690-3992] [anonymous] [AuthController.create()] Exiting method - Duration: 208 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:15.617247483, status=success, message=Operation Success, data=UserDTO(id=105, name=User_195435, email=user195435@example.com, password=$2a$10$ci.1pozBvHsaKFGnxsNyWuTM5g5ahMGdRA76BiCevxTq93mQIUWc2, phone=9000195435, image=null)},[]>
2025-08-26 12:38:15.645 INFO  [http-nio-8080-exec-9] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:15.645 INFO  [http-nio-8080-exec-9] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:15.646 INFO  [http-nio-8080-exec-9] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:15.647 WARN  [http-nio-8080-exec-9] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:15.647 WARN  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:15.647 INFO  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372675248079-1299] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_63664, email=user63664@example.com, password=password, phone=9000063664, image=null)]
2025-08-26 12:38:15.647 WARN  [http-nio-8080-exec-9] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:15.647 WARN  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:15.648 INFO  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372675248079-1299] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_63664, email=user63664@example.com, password=password, phone=9000063664, image=null)]
2025-08-26 12:38:15.849 INFO  [http-nio-8080-exec-9] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:15.858 INFO  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372675248079-1299] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 210 ms, Result: UserDTO(id=106, name=User_63664, email=user63664@example.com, password=$2a$10$FqRuKS0aL5Ao/za6vOepZeNz2GkhmBOwfanHRqenBA0DnvUN6Bqw., phone=9000063664, image=null)
2025-08-26 12:38:15.858 INFO  [http-nio-8080-exec-9] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372675248079-1299] [anonymous] [AuthController.create()] Exiting method - Duration: 211 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:15.858809837, status=success, message=Operation Success, data=UserDTO(id=106, name=User_63664, email=user63664@example.com, password=$2a$10$FqRuKS0aL5Ao/za6vOepZeNz2GkhmBOwfanHRqenBA0DnvUN6Bqw., phone=9000063664, image=null)},[]>
2025-08-26 12:38:15.890 INFO  [http-nio-8080-exec-10] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:15.890 INFO  [http-nio-8080-exec-10] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:15.890 INFO  [http-nio-8080-exec-10] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:15.892 WARN  [http-nio-8080-exec-10] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:15.892 WARN  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:15.892 INFO  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372920437926-3268] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_988256, email=user988256@example.com, password=password, phone=9000988256, image=null)]
2025-08-26 12:38:15.893 WARN  [http-nio-8080-exec-10] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:15.893 WARN  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:15.893 INFO  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372920437926-3268] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_988256, email=user988256@example.com, password=password, phone=9000988256, image=null)]
2025-08-26 12:38:16.094 INFO  [http-nio-8080-exec-10] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:16.112 INFO  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372920437926-3268] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 218 ms, Result: UserDTO(id=107, name=User_988256, email=user988256@example.com, password=$2a$10$xxe3XunEOJuEiKZGoNQt/u0.5pIkBVILXTBQENwBRL87A.bRR7pBi, phone=9000988256, image=null)
2025-08-26 12:38:16.112 INFO  [http-nio-8080-exec-10] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:15] [req-11372920437926-3268] [anonymous] [AuthController.create()] Exiting method - Duration: 219 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:16.112250719, status=success, message=Operation Success, data=UserDTO(id=107, name=User_988256, email=user988256@example.com, password=$2a$10$xxe3XunEOJuEiKZGoNQt/u0.5pIkBVILXTBQENwBRL87A.bRR7pBi, phone=9000988256, image=null)},[]>
2025-08-26 12:38:16.139 INFO  [http-nio-8080-exec-1] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:16.139 INFO  [http-nio-8080-exec-1] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:16.139 INFO  [http-nio-8080-exec-1] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:16.141 WARN  [http-nio-8080-exec-1] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:16.141 WARN  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:16.141 INFO  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373168822829-4893] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_905674, email=user905674@example.com, password=password, phone=9000905674, image=null)]
2025-08-26 12:38:16.141 WARN  [http-nio-8080-exec-1] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:16.141 WARN  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:16.141 INFO  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373168822829-4893] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_905674, email=user905674@example.com, password=password, phone=9000905674, image=null)]
2025-08-26 12:38:16.290 INFO  [http-nio-8080-exec-1] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:16.299 INFO  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373168822829-4893] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 158 ms, Result: UserDTO(id=108, name=User_905674, email=user905674@example.com, password=$2a$10$97ZrgTKxfJoHGqRC48gxY.HHbppp2yab2REM.5j5w.bpTmisYy2KO, phone=9000905674, image=null)
2025-08-26 12:38:16.299 INFO  [http-nio-8080-exec-1] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373168822829-4893] [anonymous] [AuthController.create()] Exiting method - Duration: 158 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:16.299614764, status=success, message=Operation Success, data=UserDTO(id=108, name=User_905674, email=user905674@example.com, password=$2a$10$97ZrgTKxfJoHGqRC48gxY.HHbppp2yab2REM.5j5w.bpTmisYy2KO, phone=9000905674, image=null)},[]>
2025-08-26 12:38:16.329 INFO  [http-nio-8080-exec-2] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:16.330 INFO  [http-nio-8080-exec-2] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:16.330 INFO  [http-nio-8080-exec-2] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:16.332 WARN  [http-nio-8080-exec-2] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:16.332 WARN  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:16.332 INFO  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373360052020-5483] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_946530, email=user946530@example.com, password=password, phone=9000946530, image=null)]
2025-08-26 12:38:16.332 WARN  [http-nio-8080-exec-2] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:16.333 WARN  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:16.333 INFO  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373360052020-5483] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_946530, email=user946530@example.com, password=password, phone=9000946530, image=null)]
2025-08-26 12:38:16.502 INFO  [http-nio-8080-exec-2] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:16.512 INFO  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373360052020-5483] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 179 ms, Result: UserDTO(id=109, name=User_946530, email=user946530@example.com, password=$2a$10$QlupIucFNvV.aI89dDdgquODFJ/.yl7qB3ovfGImfV8OmvjsIzeH2, phone=9000946530, image=null)
2025-08-26 12:38:16.512 INFO  [http-nio-8080-exec-2] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373360052020-5483] [anonymous] [AuthController.create()] Exiting method - Duration: 180 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:16.512867264, status=success, message=Operation Success, data=UserDTO(id=109, name=User_946530, email=user946530@example.com, password=$2a$10$QlupIucFNvV.aI89dDdgquODFJ/.yl7qB3ovfGImfV8OmvjsIzeH2, phone=9000946530, image=null)},[]>
2025-08-26 12:38:16.542 INFO  [http-nio-8080-exec-3] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:16.542 INFO  [http-nio-8080-exec-3] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:16.543 INFO  [http-nio-8080-exec-3] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:16.545 WARN  [http-nio-8080-exec-3] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:16.546 WARN  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:16.546 INFO  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373573659863-6379] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_565282, email=user565282@example.com, password=password, phone=9000565282, image=null)]
2025-08-26 12:38:16.546 WARN  [http-nio-8080-exec-3] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:16.546 WARN  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:16.547 INFO  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373573659863-6379] [anonymous] [AuthServiceImpl.createUser()] Entering method - Args: [UserDTO(id=0, name=User_565282, email=user565282@example.com, password=password, phone=9000565282, image=null)]
2025-08-26 12:38:16.733 INFO  [http-nio-8080-exec-3] c.farmflow.config.AuditAwareConfig - AuditAwareConfig : getCurrentAuditor()
2025-08-26 12:38:16.753 INFO  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373573659863-6379] [anonymous] [AuthServiceImpl.createUser()] Exiting method - Duration: 206 ms, Result: UserDTO(id=110, name=User_565282, email=user565282@example.com, password=$2a$10$63ydOwOSg.iP1Lplj9V0webbjS41o53m8HkifixkRCIDl7AWPunxG, phone=9000565282, image=null)
2025-08-26 12:38:16.753 INFO  [http-nio-8080-exec-3] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373573659863-6379] [anonymous] [AuthController.create()] Exiting method - Duration: 207 ms, Result: <201 CREATED Created,{timestamp=2025-08-26T12:38:16.753533042, status=success, message=Operation Success, data=UserDTO(id=110, name=User_565282, email=user565282@example.com, password=$2a$10$63ydOwOSg.iP1Lplj9V0webbjS41o53m8HkifixkRCIDl7AWPunxG, phone=9000565282, image=null)},[]>
2025-08-26 12:38:16.787 INFO  [http-nio-8080-exec-4] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution Start
2025-08-26 12:38:16.788 INFO  [http-nio-8080-exec-4] c.farmflow.config.security.JwtFilter - Message :/api/v1/auth
2025-08-26 12:38:16.788 INFO  [http-nio-8080-exec-4] c.farmflow.config.security.JwtFilter - JwtFilter : doFilterInternal() : Execution End
2025-08-26 12:38:16.792 WARN  [http-nio-8080-exec-4] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:16.793 WARN  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
2025-08-26 12:38:16.793 INFO  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - [2025-08-26 12:38:16] [req-11373820548113-6647] [anonymous] [AuthController.create()] Entering method - Args: [UserDTO(id=0, name=User_120709, email=user120709@example.com, password=password, phone=9000120709, image=null)]
2025-08-26 12:38:16.794 WARN  [http-nio-8080-exec-4] com.farmflow.util.CommonUtil - No authenticated user found, returning null.
2025-08-26 12:38:16.794 WARN  [http-nio-8080-exec-4] com.farmflow.aspect.LoggingAspect - No authenticated user found, falling back to anonymous.
